St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,6824.577868,6981.965311,7613.031212,7748.720654,7947.92283,8155.980575,8435.250065,8403.756915,8908.156873,9159.94451,9265.619165,9062.307823,9173.640725,9673.424753,10571.10292,10749.30872,11621.03953,11971.62507,12629.82331,12207.4119,12413.37664,13256.47329,13080.36488,13489.08815,13761.09973,13551.72349,14291.34029,14945.73328,15633.21742,16132.41452,
Latin America & Caribbean,LCN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,6272.616227,6610.078142,6842.552947,7044.316413,7409.332328,7544.24589,7834.020223,8255.272935,8416.121199,8416.487948,8793.761553,8924.166094,8968.696965,9196.958494,9900.638653,10530.23563,11416.18482,12224.92092,12842.20436,12639.19622,13427.26483,14307.93643,14597.70385,15085.53141,15409.02502,15201.97314,15459.39427,16112.25562,16605.52338,17068.37537,
Least developed countries: UN classification,LDC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,900.6669251,923.0699721,928.2780994,928.7964161,932.550155,981.5996052,1029.772021,1069.74935,1097.663028,1134.559701,1182.571513,1242.654081,1292.947678,1355.729668,1447.441279,1571.753468,1699.692456,1843.115939,1963.519304,2031.501887,2135.563068,2213.472457,2303.652354,2422.87441,2571.749629,2641.615622,2717.778925,2848.041387,2993.141894,3130.50402,
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,978.8194002,989.2253049,959.2989982,956.6547793,946.5308388,983.856457,1022.417279,1060.253162,1080.032755,1103.747118,1133.526149,1185.670511,1217.261644,1267.12181,1335.616047,1432.034167,1528.764353,1642.300521,1733.478016,1788.142257,1878.088302,1904.727481,1893.294916,1982.456852,2129.128246,2219.537216,2252.193952,2321.82379,2409.800047,2497.13908,
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2306.770067,2464.612444,2601.855812,2817.420984,3010.234809,3216.00947,3376.321566,3634.038696,3828.185216,4029.04885,4339.68402,4335.367214,4542.33594,4860.337881,5218.681236,5670.955129,6242.373143,6795.344797,7287.585222,7550.294888,8194.269658,9007.657363,10315.18025,10852.06404,11256.85605,11557.48705,12224.21577,12584.10442,13177.9884,13656.83704,
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1746.830221,1771.561137,1814.793292,1833.355391,1869.223569,1950.752583,2053.25646,2119.989216,2198.30127,2312.373818,2421.046616,2541.239079,2648.697968,2825.308069,3059.417128,3309.991614,3587.955979,3874.501201,4047.027882,4214.077079,4481.587027,4720.646257,5052.755195,5281.075093,5447.80931,5616.863927,5859.279456,6134.146898,6527.655847,6829.833611,
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2538.253158,2636.007877,2705.288023,2799.111196,2892.415215,3027.169505,3195.402624,3354.10041,3376.779127,3503.686578,3730.908734,3903.824501,4089.19127,4357.246555,4758.425652,5201.102287,5770.562071,6350.22402,6824.710413,7025.580747,7549.667646,8091.659193,8559.294666,8952.892086,9218.851562,9283.912329,9568.432294,10027.37461,10660.16879,11133.22526,
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,813.2420547,879.2948916,940.4433148,974.6667081,1032.852669,1067.82927,1127.054446,1168.559553,1182.179132,1191.702894,1257.421722,1328.849471,1363.598919,1460.514882,1534.652294,1645.365428,1772.3471,1910.812196,2079.048179,2136.800249,2173.577188,2328.237091,2354.107247,2621.93662,2871.68457,3093.710723,3063.028823,2783.115664,2815.498324,2824.092478,
Late-demographic dividend,LTE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2866.419462,2962.729628,3025.998694,3202.162905,3385.074505,3614.987945,3834.846584,4067.668256,4178.217281,4387.759057,4767.997895,5087.920426,5460.322455,5932.41085,6549.7843,7254.097421,8256.897081,9288.127677,10228.2704,10624.31407,11552.55383,12620.55,13473.11648,14218.1634,14706.87017,14733.43387,15189.87814,16030.66359,17323.35978,18357.99408,
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,5916.114205,6369.852968,7067.09388,7762.225843,7820.717972,8449.565431,9440.15402,10480.72101,12055.23072,13019.57473,14510.53009,16461.79074,19071.44024,20721.0132,18130.05571,20112.09781,22884.82495,24703.68582,26721.57967,28184.47233,28834.42768,30925.17085,33869.74153,37493.47619,40016.32583,
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,29639.00019,32846.98728,33755.49341,35526.67231,37162.2001,39601.24892,41294.86017,42835.67866,44395.42433,50627.92776,55365.29306,55895.61695,58771.50927,60043.96158,64056.87114,68220.06448,77928.01121,83960.98025,86693.89512,82321.87407,85685.785,92005.01684,91622.17742,95590.5387,101297.5757,103722.9908,110660.8669,112666.7694,120325.9212,124590.5451,
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,5501.053505,5788.711353,6478.932592,7060.886441,7397.610508,8033.305131,9036.579703,10068.68266,11028.41245,12239.67495,13877.6633,15799.45103,18185.44724,19519.62985,16975.8847,17656.51205,19879.20273,21407.51973,22812.91509,23803.8094,24961.35468,26710.1028,28741.47519,31771.44117,33020.79652,
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,27082.01843,28216.50912,31913.73696,33632.15183,35090.7016,36266.98434,36041.36969,35833.54829,33882.97876,32858.02908,34742.67263,35683.19869,38533.17222,42742.08911,54287.86382,59079.78833,67443.49301,77578.04504,80068.55983,80011.78705,99166.90272,120358.9319,133521.443,153609.8402,154095.7039,117110.1878,115698.0592,126918.2265,135121.4393,129451.0639,
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2549.079851,2774.441167,2729.058924,2725.603642,3028.392207,2879.881425,3248.057903,3208.42229,3434.526668,3477.877863,3579.348846,3878.28899,4014.238492,4281.401808,4553.555494,4793.267493,5250.52386,5516.874269,5886.670825,6107.380459,6332.123545,6712.326003,6702.418324,6916.015457,6609.609108,7024.963089,7112.999215,7314.154487,7613.142868,7826.167677,
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,3186.275181,3060.050313,3175.811555,3002.661906,2948.042426,3083.73543,3351.094251,3678.128467,4004.960999,4428.072832,4920.413061,5327.428299,5647.725732,6218.499816,5897.391828,6396.089272,6913.602292,7363.162319,8381.671833,8827.054108,9254.848605,10610.47784,11651.31745,12674.44553,13626.98625,
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1212.980734,1141.058507,1146.428675,1162.868637,1151.667221,1159.278632,1168.872406,1194.690844,1216.383616,1251.884217,1295.847874,1360.818323,1174.408877,1274.20009,1336.76533,1401.930266,1478.50279,1559.227329,1648.504297,1550.578172,1534.891278,1548.327823,1530.934508,1535.489162,1555.82338,1546.837114,1606.666934,1584.422678,1652.399771,1719.906013,
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,6178.421032,6653.917509,7207.524466,7700.276349,8140.068937,8460.491404,8104.711108,8594.754591,9678.550809,10248.25024,8940.432455,11336.64307,12251.76702,13345.01164,12123.61642,12712.20418,13542.92749,13690.52841,14774.15009,15993.16897,16768.78912,17410.97133,18058.43555,19253.68849,20395.49424,
Middle East & North Africa,MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,7755.170225,8489.989194,8921.797088,9135.831017,9315.952238,9500.744149,9920.677036,10218.15914,10627.20631,10771.92174,11424.69503,11607.9597,11773.12558,12368.80226,13464.76125,14259.79374,15204.81829,16065.00147,16745.99318,16639.9346,17307.97448,17909.73961,18496.62484,18378.905,18070.18103,16293.14678,15944.47199,16583.45534,16912.03492,17057.64603,
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,8081.836061,8559.900134,8936.047912,8555.64056,9014.381915,8482.613062,9076.087735,9712.091271,10173.16543,10448.8234,11089.81343,11129.86896,11187.47762,11482.44959,12085.7618,12657.63719,13808.17762,14290.06724,14924.82175,14558.24481,15260.62055,16520.25851,17162.92752,17373.89702,18056.79116,18301.49942,19323.66634,19785.90501,20348.78991,20944.02902,
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1998.490655,2019.486498,2175.210361,2332.732209,2503.293197,2752.430689,2510.2735,2392.896968,2404.482401,2405.38236,2476.246796,2668.129428,2760.841073,2710.465424,2757.248092,2866.939653,2946.295217,3093.465139,2934.230051,2995.234351,3252.367857,3285.582535,3258.500774,3425.601548,3441.606964,3516.794946,3581.17687,3775.524973,3983.327675,,
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2663.812021,2769.536858,2847.399562,2950.377333,3053.475179,3198.534265,3379.727242,3550.926715,3576.809414,3715.231226,3962.220171,4149.769932,4352.756141,4644.968122,5081.490747,5562.338341,6182.731052,6814.691498,7334.823747,7559.061244,8135.540381,8737.971118,9263.078257,9699.278692,9991.768792,10067.92469,10391.4949,10906.27963,11614.2917,12148.01721,
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,5526.303014,5368.510428,5142.346469,4882.356521,4904.687975,4947.843185,5082.285397,5217.736166,5435.601096,5703.945416,6128.864804,6028.90926,6305.398789,6503.163541,7080.671788,7759.708908,8582.266408,9240.699996,10417.95269,10920.24167,11283.31087,11611.23178,11839.70859,12653.55153,13368.22288,13827.45855,15077.91195,15699.89421,17197.845,18107.78357,
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,804.2250454,909.1044428,878.0528761,903.1993123,931.9516732,935.1350457,993.341178,1032.318779,1094.128574,1142.074856,1134.541156,1299.113577,1320.212706,1422.56133,1437.30406,1528.692945,1594.965013,1639.3926,1693.719835,1731.268201,1787.161555,1826.647792,1763.839478,1812.965118,1915.30368,2032.655173,2189.008937,2246.801669,2339.341417,2424.330872,
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,10091.13243,10790.32792,11435.3494,12109.26627,12945.12581,13957.18141,14625.24226,15485.90721,16219.76476,16937.70313,18363.48832,18518.54616,19599.84587,20907.96331,21527.47121,22306.68105,23289.81433,25028.76045,26523.47087,26669.15685,28744.70029,28973.1956,30243.9878,32295.87873,34344.11163,37455.07042,39695.39915,42539.73635,45534.44132,47578.19699,
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,425.334002,431.0690183,477.6548219,512.5994766,556.2960436,600.253426,642.5660013,681.7684639,720.5408831,800.94008,920.6647466,1036.378183,1167.577928,1341.340553,1550.912815,1801.919376,2084.249644,2381.406103,2660.177816,2944.333172,3243.000489,3469.139221,3727.142063,4016.316693,4245.80704,4416.546732,4492.018321,4739.910118,5151.691817,5369.707495,
Middle East & North Africa (excluding high income),MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,4795.179033,5159.569775,5389.340226,5539.02111,5611.715286,5763.708907,6091.701421,6287.826347,6666.838233,6937.840019,7289.793334,7487.478771,7722.887364,7935.566325,8644.184102,9158.290009,9786.869712,10476.64412,10878.95778,11048.78781,11555.15559,11509.39104,11815.55696,11704.80143,11378.44603,10686.07652,10623.59063,10932.11486,11054.39386,11123.53261,
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,6004.402945,6773.19696,7100.298233,7333.332788,7835.759367,8313.658703,10444.75748,12444.22471,13816.525,13031.70891,13646.47218,14472.42551,13863.96542,14870.1718,15371.18463,16332.7899,18199.33029,19745.11298,22227.30792,24035.90511,
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3346.569359,3110.866638,2854.324542,2804.743896,2903.591752,3129.431784,3231.873701,3387.684521,3510.281601,3638.539525,3729.249945,3887.626851,4095.939709,4418.143794,4963.623692,5424.240854,5989.655303,6689.459713,7319.099673,7167.241428,7581.563396,8912.857305,10227.52665,10549.85911,11056.30981,10767.1332,10742.65309,11311.79382,12205.84304,12861.83656,
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,291.4912201,308.1078797,285.5869,310.6274479,324.9396282,327.5224299,359.7940995,396.5099959,429.8684798,474.9364872,478.3106533,532.5497799,574.1494097,606.7071836,652.7958638,697.4311693,766.2768021,824.4821186,877.5984491,914.7773872,958.9371736,1023.065634,1035.523479,1084.985336,1139.053039,1291.267986,1363.674365,1283.65987,1321.156045,1338.096666,
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2639.023737,2705.80679,2747.316723,2901.90803,2800.570192,3061.197716,3216.24223,3061.116494,3101.704325,3178.818442,3041.067913,3000.580218,3005.948569,3183.320395,3328.105268,3621.096346,4290.200245,4196.493607,4142.721087,4058.739692,4092.084669,4225.568913,4262.064847,4481.255364,4295.049304,4200.155677,4700.104005,5077.195472,5165.256707,5427.058242,
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,4946.528685,5283.288313,5680.382537,6038.472407,6333.217086,6685.520676,7115.206162,7554.371324,8018.503889,8241.220605,9027.425526,9459.232144,9696.478907,10386.3468,11058.2433,11536.87669,12406.32643,13407.97742,14353.11306,14902.35421,15698.52215,16653.2438,16963.51124,17866.30682,18488.04679,19229.83549,20701.21897,21415.11611,22749.12878,23882.35427,
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,469.1823932,516.6356151,485.3328304,543.6167911,496.5608459,585.8487414,628.8313746,648.2739131,662.5540393,673.2994728,680.7341574,644.6779486,649.9934312,683.1300311,721.4126315,748.4797133,785.7325285,859.8979226,917.0580953,972.6456378,1021.858988,1062.954455,1034.020079,1108.513657,1078.980573,1018.935262,1025.010957,1037.545868,1067.92233,1106.618935,
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,6818.401982,7517.49071,8159.296379,8951.920938,9739.125574,10648.77129,11627.62003,12373.31492,11302.46026,11875.80867,12913.17214,12976.6736,13606.05103,14369.82821,15450.0455,16454.21794,17549.59826,18784.4822,19695.07704,19193.19048,20508.75245,21704.74958,22985.82538,23478.0318,24607.70746,24801.89089,25546.00297,26661.1877,28228.95945,29619.68727,
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,23517.74842,23925.86183,24936.38238,25890.35768,27186.87865,28169.20582,29375.7202,30839.98994,32202.86088,33851.60597,35645.10539,36447.9072,37322.38248,38785.14593,40938.54388,43341.69258,45486.60741,47142.42774,47588.93173,46284.33428,47635.18145,49065.0072,50685.5101,52239.48165,54134.66731,55623.0668,56800.64154,58896.27206,61770.65884,63900.18587,
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3653.938298,3965.62111,4231.31989,4158.587646,4221.187963,4378.592191,4502.826951,4676.34911,4789.841591,4930.961972,5127.95303,5217.551932,5470.341477,5722.878943,6499.015024,6762.570804,7335.153697,7797.754456,8012.799679,7951.277514,8377.434651,8830.223647,9340.990144,9709.591624,10400.76963,10574.14788,10372.32496,10050.50128,10173.91596,10063.64996,
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,763.7722205,761.2683199,768.4194768,763.0131482,767.0930376,775.1985761,763.1425836,760.9332148,816.745621,797.65834,777.0796223,821.4109311,843.9435357,846.4717293,840.6568522,896.3531544,942.3197498,961.2468147,1016.561869,1005.373981,1062.689914,1068.245415,1158.670192,1127.350902,1142.518349,1145.511649,1148.472964,1163.683259,1230.221762,1278.698158,
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2059.134786,2082.693132,2173.308976,2125.63965,2079.134407,2069.024217,2141.347819,2187.134967,2213.016733,2202.409804,2306.114579,2434.246219,2780.792362,2964.36306,3241.724448,3467.105106,3690.840171,3934.842375,4170.732886,4420.974183,4703.205009,4922.702617,4982.946471,5225.174455,5507.1704,5426.332967,5234.67786,5190.354386,5280.65226,5362.758417,
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1975.413575,1993.389742,2001.233252,1995.791893,2061.855056,2184.883948,2321.435808,2411.359513,2486.270974,2656.142686,2783.256724,2885.228461,2911.117059,2998.111147,3198.371132,3392.591973,3590.827177,3821.569052,3974.732355,3820.510897,3981.076135,4263.154888,4427.96774,4610.288086,4941.700506,5293.865358,5694.050674,6004.017296,5833.652948,5646.399468,
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,19128.77414,20098.98672,20750.2582,21359.63281,22326.70509,23389.32663,24455.25494,26007.97994,27707.84045,29268.5361,31884.68942,33194.52307,34447.20532,34114.41754,35780.10663,37625.56171,40958.91895,43885.83135,46420.20168,44589.71915,45078.31814,46599.02103,47272.10302,49241.51784,49233.2154,50288.59139,52288.41508,55264.57036,59728.33052,61285.03221,
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,18416.46117,19533.269,20573.4346,21531.58258,22971.94738,24301.75817,26759.73341,28598.68799,28185.25027,30555.04906,36952.55415,37780.64417,37980.35398,38553.93245,42514.68599,47797.52995,54088.03684,55862.65642,61716.59971,55404.97455,57963.87594,62076.74066,65354.77925,66961.2531,65892.68928,60368.92087,58939.91261,64255.28265,71444.23761,70005.88858,
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,751.8355804,805.4547021,834.7203982,863.5026676,929.4122851,957.4600355,1003.033716,1048.377807,1069.747426,1111.289064,1184.843133,1247.790237,1249.622466,1304.303183,1383.467211,1457.549571,1532.997512,1608.390925,1721.244251,1798.354941,1897.781558,2001.628304,2176.149302,2349.625078,2593.438375,2633.39531,2582.943673,3099.306082,3331.980217,3567.992939,
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,4390.341464,4551.459548,4984.016627,3942.479156,4887.977878,5347.041951,5970.738365,6670.33905,7407.286562,9351.513572,11004.90667,10956.40259,10960.85098,10666.93861,11750.01169,12095.29702,
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,14859.2764,14564.5479,14916.92074,15960.88769,17093.6204,17908.77925,18463.78141,19136.91376,19340.89433,20579.36592,21514.47755,22496.75393,23306.27954,23961.41877,25080.03995,25677.41908,27762.1566,29383.81386,29862.73241,30696.60856,31260.85297,32743.90075,32996.34541,36231.10046,37276.94397,37465.39051,39980.84415,42274.40688,44660.5193,45382.12351,
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,16578.73506,17210.71654,17841.04685,18326.49782,19143.24664,19916.71272,20795.21239,21761.32269,22344.9532,23216.74088,24649.33701,25412.37992,26212.12807,26970.64008,28400.64572,29746.27593,31705.25824,33243.66496,34098.39841,33214.32304,34462.16364,35884.55092,36860.29191,38160.79914,39297.71569,40416.25379,41765.77112,43457.63657,45873.61492,47208.80545,
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,23011.73192,24147.51712,25567.44352,26565.0224,27182.73986,28401.05364,29370.6015,31495.1235,32660.66627,33197.23818,35954.35884,37938.63471,37463.19286,36342.00669,36885.22234,37960.94404,40100.73296,41774.78609,44508.29212,45516.94628,44291.83986,43425.59075,44508.91794,42078.86885,38624.59913,31113.3198,28925.85672,29082.42362,29289.60764,28507.47622,
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,11158.49399,11740.4152,12318.00941,12902.58524,14252.31675,15196.64588,17073.20782,18941.56878,20498.6462,20814.9415,22434.76002,24198.15739,25315.17349,25603.62039,25422.58735,21715.79926,21198.78501,22694.24498,23401.26108,23893.91139,
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1923.528703,2030.186979,2174.961246,2204.181197,2271.821923,2367.412437,2456.694755,2452.982478,2472.43206,2529.009357,2625.261887,2709.028012,2753.540648,2898.032945,3127.690789,3357.363405,3579.96241,3766.855584,3818.071941,3868.743964,3890.290662,3993.550131,4018.703769,4103.584078,4238.594521,4373.014234,4410.094753,4571.414491,4855.229666,4898.05057,
Panama,PAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,5045.01792,5588.885963,6058.216594,6406.729728,6593.29686,6710.576326,6968.215574,7393.989232,7865.194731,8126.988818,8367.744178,8435.268026,8594.087985,8951.670374,9701.820755,10527.46932,11570.99557,13066.84304,14373.64737,14405.10815,15153.52762,16923.9164,18679.55255,20809.91213,22897.39549,25319.22938,27828.52345,30454.76381,31805.5379,32850.81935,
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,3361.406815,3481.079936,3472.639704,3670.785997,4132.378536,4448.21201,4570.917225,4861.122487,4811.261918,4873.864819,5043.267181,5120.06957,5423.64343,5697.430252,6084.895398,6610.89052,7262.257825,8026.609758,8857.865101,8951.015022,9730.423115,10476.7949,10767.67806,11295.96289,11510.28385,11572.32269,12013.37894,12506.53017,13093.75526,13416.43663,
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2665.120307,2671.98528,2676.088743,2731.357368,2844.302265,2969.972035,3128.628438,3272.929772,3218.357195,3292.517024,3439.538853,3545.733964,3657.970447,3835.916705,4115.768911,4370.373938,4657.708791,5008.201409,5239.727054,5268.495155,5626.2814,5865.343674,6296.827679,6614.683925,6960.900647,7186.768858,7703.753729,8120.842309,8723.546609,9302.385298,
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,9848.390094,10557.28878,10966.15981,10711.47799,11500.33506,12381.74538,12861.391,13742.47576,13520.14675,13016.98621,13439.6742,14810.66936,15438.54256,15206.65621,16444.06118,17828.51228,17937.14458,17841.26476,18912.53477,18357.39537,
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1439.246666,1592.12728,1811.505768,2141.998176,2264.382142,2182.968138,2337.5373,2229.462975,2117.058983,2136.043338,2081.455362,2079.355108,2066.013058,2106.823758,2176.646249,2335.161838,2477.993252,2678.298446,2656.864455,2791.714612,3039.786236,3069.758098,3206.196245,3318.80477,3761.524376,3970.26362,4147.683828,4288.967647,4295.509078,4547.563765,
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,6170.249054,5910.397797,6178.156953,6544.288668,7022.968936,7666.666497,8257.723619,8933.514082,9487.370197,10040.89838,10676.76299,11124.52793,11804.26626,12275.79567,13342.61456,13896.79338,15132.07225,16782.43901,18303.35292,19254.09228,21088.61633,22827.69814,23745.6978,24567.50617,25475.50469,26862.05252,28322.10698,30160.49423,32987.72558,35165.20488,
Pre-demographic dividend,PRE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,1413.960139,1430.665634,1470.93937,1475.714989,1468.699782,1503.614921,1578.140235,1663.026205,1779.127898,1852.522488,1895.607439,1972.559122,2047.78993,1997.028679,2261.782435,2413.769032,2591.45241,2748.556363,2908.742981,2995.906204,3132.643778,3251.942458,3362.497438,3502.329554,3599.190614,3469.641073,3407.754046,3508.366459,3575.732752,3657.542454,
Puerto Rico,PRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,13423.48565,14097.14655,14979.47349,15912.01549,16775.5406,17741.76518,18278.41787,19320.608,20500.48839,21807.87374,22961.29087,24893.0168,25485.62659,25956.53488,28981.39847,29332.65214,29920.8258,30545.67417,30745.41586,30541.06419,30925.40083,31824.15484,32582.62241,33172.67126,33682.85003,34016.02235,34346.86733,34363.74599,34947.17274,36045.1049,
"Korea, Dem. People’s Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,11751.48677,12708.84366,13150.30065,13170.69401,13545.22779,14371.67689,14884.97044,15783.2073,16686.38374,17718.15157,18884.88624,19533.35731,20356.6473,20829.59956,21460.02078,22725.27749,24649.71938,25701.89458,26665.8373,26478.36897,27282.75084,26769.51189,26438.0163,27936.03966,28742.44038,29660.89607,31607.75424,33150.20997,36034.18302,37918.44686,
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,5391.603019,5621.028624,5701.087785,5975.698081,6275.548403,6685.601123,6758.412681,7008.228436,6939.563339,6799.148437,6653.981914,6612.483958,6589.97221,6876.798505,7223.356771,7485.081781,7960.499551,8495.09593,9085.540163,9008.712398,9993.03297,10490.93554,10022.12546,11086.74562,11425.66114,11471.49423,12029.96623,12594.34143,13163.50253,13246.46176,
West Bank and Gaza,PSE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,2203.302653,2304.113121,2270.8178,2532.792092,2854.559423,3056.449269,2785.325171,2516.273335,2180.408148,2468.295083,3012.525835,3369.874315,3350.536545,3480.789647,3708.664442,3951.234993,4119.819466,4494.731323,5255.825609,5371.6871,5510.13293,5954.400784,6305.391803,6401.740891,6472.121785,6495.209267,
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,2864.923369,2896.146834,3074.349867,3177.666395,3342.445787,3493.222023,3632.593951,3594.17391,3645.989312,3868.803877,3853.959405,3950.30922,4064.788593,4170.413464,4420.590863,4586.613881,4770.040695,4868.06645,4973.507528,4887.505636,5030.613621,5249.371553,5454.248518,5733.969917,6413.357789,6818.268403,6960.944681,7291.122269,7592.241132,7644.543026,
Post-demographic dividend,PST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,17919.9583,18600.9921,19230.28393,19741.5625,20611.91237,21479.33406,22387.53848,23403.2833,24207.78866,25264.2861,26860.35237,27821.13245,28790.3245,29714.64146,31324.09312,32859.17137,34966.91104,36689.07539,37606.87338,36600.16704,37905.86021,39327.93252,40384.8677,41855.91945,43014.40372,44125.66965,45604.84279,47528.82968,50307.56317,51877.47277,
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
