Country Name,Country Code,Indicator Name,Indicator Code,1970,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Maldives,MDV,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.791860104,5.324069977,4.661600113,5.016839981,4.64523983,4.417880058,4.470290184,5.77493,4.117469788,3.506599903,3.76038003,3.800120115,3.470459938,4.366549969,4.099709988,,,,
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,3.934509993,,4.982919931,,,4.840194941,5.27562499,5.608300209,5.339560032,5.727200031,,5.400839806,,,4.317100048,,,,4.569794893,,,4.671569824,,,,,6.20182991,,,5.371479988,,4.289989948,,4.466135025,,,,,,,,,,,,
Mexico,MEX,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,2.282010078,2.324980021,2.548000097,3.005019903,,3.647089958,3.692559958,,,3.365289927,3.535360098,3.992439985,4.24104023,4.454959869,5.072579861,4.726709843,4.845689774,4.699920177,4.690509796,4.82006979,5.187940121,5.159220219,5.105649948,5.103099823,4.696050167,5.260620117,5.235239983,4.909490108,4.522819996,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,13.73182964,,,8.208979607,11.81980038,,,,,,,,,,,,,,,,,
Middle income,MIC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,4.08521986,3.607439995,3.708529949,3.396905065,3.645974994,3.486520052,3.899299979,3.866260052,3.654980063,4.185910225,4.57174015,4.524564981,4.137549877,4.015854955,4.1240201,4.534624815,,4.081150055,4.394094944,,,
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,4.733449936,4.630569935,4.52628994,4.271230221,4.303110123,,,,,,3.300149918,,,,,,,,,,,,,,,,,,
Mali,MLI,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,3.559590101,,3.470659971,3.447940111,3.278850079,,,,2.435369968,,,,,,,,,,,,2.649590015,2.231839895,2.971560001,2.658449888,2.896229982,3.805599928,3.859220028,3.52218008,,,3.403559923,3.869040012,3.343889952,3.754230022,3.479490042,3.284650087,3.648070097,3.801500082,3.096090078,3.787309885,,,
Malta,MLT,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,4.422210217,3.831890106,3.897609949,3.348829985,3.153640032,,2.865329981,2.854079962,3.314690113,3.078720093,3.248339891,3.105720043,3.16531992,3.338239908,3.58874011,3.831419945,3.920300007,4.314099789,,,,,,4.277430058,,,,4.146259785,,4.474339962,,,5.981349945,5.570610046,5.170370102,6.454889774,7.796120167,6.522429943,7.876140118,7.204949856,5.216350079,5.207540035,4.824379921,,,
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,1.987390041,1.726189971,1.637820005,1.643659949,,,,,,,,,,,,,,,,,1.202479959,,,,,,,,,,,,,,,,0.787440002,,,,,,2.087680101,1.922889948,1.93208003,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,4.982919931,,,4.840194941,,5.705175161,,,,,,,4.317100048,,,,,,,4.185309887,,,,,,,,,,,,4.466135025,,,,,,,,,,,,
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,3.948970079,5.493020058,5.145659924,5.550370216,,7.210780144,,4.325729847,,,4.690130234,,5.144849777,4.645100117,4.60902977,5.19520998,4.940770149,4.714849949,4.176990032,5.18061018,4.088590145,,,
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,1.78144002,2.819469929,,,,,3.345149994,4.019869804,3.883069992,,,,,,5.672160149,6.115330219,,,5.865039825,5.505559921,5.499849796,,
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,1.585800052,,1.722030044,,2.106839895,2.277149916,2.365010023,1.950799942,,1.958510041,,,,,2.331020117,2.158210039,2.293540001,,,1.944059968,,,1.89546001,
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,4.440899849,5.565969944,,,5.053979874,4.603779793,4.453730106,4.086810112,3.963089943,3.483570099,3.057359934,3.131449938,3.515670061,3.170340061,3.509890079,,,,,,,,3.93975997,3.769109964,3.114860058,3.060899973,4.415830135,4.31306982,4.078199863,3.697510004,3.185400009,3.063070059,3.047310114,3.551470041,3.332070112,3.418200016,3.61578989,4.916950226,4.886670113,5.013599873,5.02312994,4.834589958,4.719349861,
Malawi,MWI,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.703789949,2.422310114,,,,,,,,,,3.19866991,3.525079966,3.171439886,3.176350117,3.270539999,,,,,4.008850098,5.381259918,,,4.994909763,5.247970104,4.508979797,,3.215660095,,,,,,,3.539799929,4.152619839,,5.41617012,4.839839935,5.608660221,4.748569965,4.031330109,4.714839935,,
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,5.087609768,5.72619009,6.696969986,7.03278017,,5.66629982,6.11111021,7.243360043,6.326000214,,,,,5.111430168,4.654630184,4.705289841,4.342549801,4.913849831,4.620379925,,5.686789989,5.971610069,7.484469891,7.657929897,7.502880096,5.923890114,,4.485760212,4.372539997,3.958519936,5.974180222,4.966450214,5.76293993,5.739029884,5.481200218,5.212639809,4.894869804,4.75191021,4.677569866,4.481259823,4.163189888,
North America,NAC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,6.442949772,6.720990181,6.733530045,7.097670078,6.714749813,6.484670162,6.43061018,6.519139767,6.880430222,6.644040108,6.212870121,6.04418993,6.32446003,6.176149845,6.098320007,5.991990089,6.884300232,6.770939827,7.704259872,6.680019855,6.324450016,,,5.511970043,5.549940109,5.441999912,4.969560146,5.01072979,,,4.782149792,,4.780360222,4.638259888,4.852640152,5.36992979,5.274439812,,4.931049824,4.961740017,,,,,,
Namibia,NAM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,7.217549801,6.991390228,7.047440052,6.899199963,6.274879932,,,6.156459808,,6.483980179,,8.349610329,,,,,,,,,,
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,2.060300112,2.292059898,2.226560116,2.049599886,2.254689932,2.318650007,2.134010077,,,2.584830046,2.562649965,2.281209946,2.401629925,1.936300039,,,2.563410044,3.03008008,2.741290092,3.356019974,2.744709969,3.102479935,3.209389925,3.714289904,5.127449989,4.494679928,2.990449905,2.581650019,3.547209978,,
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,3.063689947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,2.038589954,,,,,2.822779894,3.262409925,,3.792680025,,5.978899956,,,5.351749897,,,,,2.984970093,,,,,,2.225850105,2.923650026,3.001600027,,2.391010046,2.422009945,,,,,,,4.484220028,,,,4.083280087,4.078430176,4.081150055,4.357679844,,,
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,6.221149921,6.371660233,6.312290192,6.182509899,6.184420109,6.090330124,5.892799854,5.749370098,5.695010185,5.500790119,5.090109825,5.472879887,5.56155014,5.897920132,5.471459866,,5.228789806,5.161650181,,4.756609917,4.663249969,4.578879833,4.494190216,,4.540569782,4.506999969,4.585120201,4.699649811,4.805900097,5.040420055,5.062970161,5.109399796,5.044020176,4.886829853,5.029049873,5.43156004,5.489089966,5.463039875,5.410220146,5.52655983,5.458899975,5.34815979,5.479599953,5.17509985,,,
Norway,NOR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,5.550220013,6.163599968,5.972809792,6.444349766,,5.780149937,5.543640137,5.678850174,5.646299839,5.429369926,5.255670071,5.539830208,5.788070202,5.865970135,6.299860001,6.310379982,6.373219967,6.63613987,7.676640034,7.830430031,7.695680141,7.138050079,7.30343008,7.360779762,6.966479778,6.467269897,6.830629826,7.437290192,7.416359901,7.298270226,6.865069866,6.382760048,6.534399986,6.285220146,7.10337019,6.746339798,6.454520226,7.374700069,7.485350132,7.695040226,7.569330215,8.030550003,7.911980152,,,
Nepal,NPL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,2.892879963,2.89331007,2.975150108,3.708379984,3.152839899,3.11435008,3.171940088,3.364639997,3.605360031,3.517210007,3.805170059,4.663760185,3.631720066,3.842619896,3.76116991,3.474649906,3.993020058,3.703589916,4.440989971,5.518370152,5.102069855,,
Nauru,NRU,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.246150017,,,,,,,,,,,,,
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,5.16753006,5.454740047,4.452670097,4.532529831,4.46765995,4.232649803,4.44054985,4.532700062,,4.045680046,3.546299934,3.430310011,3.917390108,4.425859928,4.818240166,,,,,5.926050186,5.742129803,6.383719921,6.157219887,,6.636209965,,6.560490131,6.406990051,6.437530041,6.512030125,6.278960228,5.95276022,5.915939808,5.506169796,6.280670166,7.001289845,6.93487978,7.150629997,6.699979782,6.344449997,6.337389946,6.433350086,6.283669949,,,
OECD members,OED,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,5.080600023,5.0395751,,4.894410133,4.796909809,5.069419861,4.98935008,5.252715111,,,,4.852290154,4.846689939,4.568745136,4.707389832,4.559000015,4.794789791,4.999639988,5.10943985,5.055300236,4.802090168,5.065110207,,4.461870193,4.538949966,4.781400204,4.964684963,5.179230213,5.091510057,4.961864948,4.939139843,4.864109993,4.712240219,4.933449984,5.43156004,5.391209841,5.114490032,4.99497509,5.13511014,5.144385099,5.106850147,5.007110119,4.994495153,,,
Oman,OMN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,3.79282999,3.656260014,3.389889956,2.978240013,2.838920116,2.987940073,3.122580051,3.508219957,3.444489956,3.413259983,3.184520006,3.356800079,4.112339973,4.005949974,3.200239897,4.020309925,4.325069904,3.896970034,4.028379917,3.51722002,3.859339952,,,4.187749863,,,,4.97010994,,,,,,,
Other small states,OSS,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,7.275335073,5.551660061,5.650720119,,,6.151110172,,,,,,,,,,,5.246170044,5.332429886,5.031424999,4.936089993,5.543970108,5.139479876,6.286670208,6.243364811,,5.980679989,6.198935032,5.006520033,4.012239933,3.215800047,3.61578989,4.916950226,,,5.02312994,,,
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,1.980080009,2.237940073,2.149830103,2.204180002,2.198070049,2.130949974,1.972450018,2.013669968,1.995769978,2.069849968,2.43543005,2.678129911,2.977459908,,2.363820076,2.51680994,2.566760063,2.549679995,2.386440039,2.589309931,2.79531002,2.810570002,3.022300005,,2.611490011,1.837820053,,,,1.767590046,2.049720049,2.395509958,2.635270119,2.746229887,2.59078002,2.286870003,2.221750021,2.13628006,2.493439913,2.465929985,2.650019884,3.002919912,2.89951992,,,
Panama,PAN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,4.043280125,4.154510021,4.312729836,4.280960083,3.605979919,3.642549992,3.535670042,3.431799889,3.41850996,3.550909996,3.468709946,3.521460056,3.34574008,3.870120049,,,,,,,3.470540047,3.947809935,4.09431982,3.847110033,,4.567230225,4.759689808,4.105879784,4.1916399,4.168700218,3.578660011,,,,3.50229001,,,3.159009933,,,,,,,,,
Peru,PER,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,3.118799925,,3.278179884,3.44133997,3.228029966,3.037120104,2.820569992,2.937799931,2.957870007,2.839030027,2.652810097,2.629400015,2.867749929,3.139940023,2.867300034,2.663500071,2.92276001,3.297290087,3.695990086,3.969330072,3.813169956,3.931309938,3.723160028,3.847290039,
Philippines,PHL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,1.717730045,,2.074929953,1.686069965,,,1.726209998,,,,,,,,,3.042259932,3.362869978,3.517159939,3.81449008,,3.164400101,2.92463994,2.89222002,2.935179949,2.469830036,2.328069925,2.425790071,2.485179901,2.582829952,2.537770033,,,,,,,,,,,
Palau,PLW,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02807045,7.715600014,7.529290199,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,7.389709949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.964930058,1.930889964,,
Poland,POL,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,3.891449928,4.187930107,4.182759762,,4.335000038,6.267179966,,4.95043993,4.600289822,4.993619919,5.329750061,5.3979702,5.332180023,5.35574007,5.426119804,5.205780029,4.868370056,5.040470123,4.98913002,5.068429947,4.820119858,4.811810017,4.940110207,4.909180164,4.812260151,4.639220238,4.559569836,,,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,2.584830046,2.578024983,2.658449888,2.679320097,,3.02925992,2.887170076,,,2.67623508,,3.450384974,2.93462491,3.040714979,3.284650087,3.648070097,3.67008996,3.078160048,4.031330109,3.696439981,,
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,6.229740143,7.140490055,6.387569904,6.681029797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.481080055,6.072659969,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,3.062459946,3.078730106,,2.900480032,2.699300051,3.067430019,3.185750008,3.329099894,3.23281002,3.142539978,3.262490034,3.049249887,3.157979965,3.387530088,3.475239992,3.56972003,4.07133007,4.337470055,4.840950012,4.671299934,4.61330986,5.065110207,,,5.046860218,5.163849831,5.33713007,5.258719921,5.281529903,5.046380043,5.073949814,4.907670021,4.921470165,4.696090221,5.563149929,5.412489891,5.123330116,4.949409962,5.270969868,5.124000072,4.885540009,,5.015610218,,,
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,2.105190039,,,,,,,,,,,1.395849943,,,,,1.040709972,,,,,,,,4.198339939,4.230879784,4.230209827,3.833570004,3.407730103,3.382760048,2.869899988,,,2.739510059,,,2.77293992,3.69727993,3.667540073,,,,3.438339949,,,,
West Bank and Gaza,PSE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.725470066,5.702700138,5.132679939,5.302499771,,5.141359806,5.717730045,5.25233984,,,
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,4.851114988,4.72892499,,4.532529831,4.796909809,5.038844824,4.833360195,5.046060085,,,,,4.623439789,4.544720173,,,5.103219986,,5.312155008,5.088480234,4.843374968,4.843719959,,4.461870193,4.890230179,4.868400097,4.945409775,5.179230213,5.19501996,5.169159889,5.109399796,4.985310078,4.886829853,4.867990017,5.085820198,5.36992979,5.123330116,4.956580162,5.040480137,5.144385099,5.205920219,5.05725503,5.069930077,,,
French Polynesia,PYF,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,1.746970057,1.970059991,2.77696991,,,,,,,,,,,,,,,,,,,,3.577670097,4.345300198,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.971879959,,,4.22755003,3.413150072,4.539659977,4.012239933,3.50744009,4.073840141,3.605350018,,,2.86383009,,2.695349932,
Romania,ROU,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,3.241219997,,,,2.868629932,3.266289949,3.504129887,3.543970108,3.312730074,3.500390053,4.306509972,4.149539948,4.097199917,4.002130032,3.495379925,3.059429884,2.954099894,3.049380064,3.126420021,3.106760025,2.974109888,3.095390081,,,
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93979001,3.106019974,3.835020065,3.678539991,3.547869921,3.771929979,3.866260052,,4.101749897,,,,3.793100119,3.763829947,4.013879776,3.834029913,3.760440111,4.689909935,,,
Rwanda,RWA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,2.150209904,2.232470036,2.441279888,2.666330099,4.392970085,,,,,,3.505779982,3.335340023,3.746629953,,,,,,,,,,4.57848978,4.09510994,5.666069984,,,,,,3.972330093,3.489890099,,4.615290165,4.367219925,4.403659821,4.721940041,4.179780006,3.632339954,3.419300079,3.110830069,3.073750019,,
South Asia,SAS,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,1.980080009,,,,1.96894002,1.98593998,1.940810025,1.87182498,1.995769978,2.069849968,2.43543005,2.678129911,2.644330025,,,2.410929918,2.566760063,,,,,,3.022300005,3.051419973,2.752400041,2.550115108,,,3.11435008,2.556040049,3.188750029,2.76917994,2.635270119,2.746229887,2.59078002,3.377690077,2.841879964,2.389849901,2.973949909,3.080574989,2.952909946,3.449199915,3.47919488,,,
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,3.890249968,4.142549992,5.977970123,6.109570026,,6.255350113,,,,,5.779459953,5.144629955,5.999289989,6.343820095,5.692470074,4.943749905,4.377079964,8.281310081,7.072269917,5.90982008,7.718870163,7.636889935,7.105090141,6.277470112,5.430920124,5.891170025,,5.13781023,,,,,,,,,,,,
Sudan,SDN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012179971,,1.426440001,,1.629899979,1.563070059,1.963019967,,2.201430082,2.218679905,,,,,,,,,,,
Senegal,SEN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,2.527940035,2.48935008,2.494119883,2.602489948,2.679320097,2.772109985,3.044879913,4.057730198,3.769680023,,3.986789942,4.870130062,5.182519913,4.878950119,4.733160019,5.672500134,5.720210075,5.45637989,5.113090038,4.624969959,4.833280087,,
Singapore,SGP,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,2.43949008,2.692389965,2.450799942,2.290999889,2.249249935,2.559669971,2.583659887,3.267760038,3.947720051,,,,,3.652070045,,,,,,,,,,,,3.32130003,3.542490005,3.878530025,3.981940031,3.652760029,3.195960045,2.859119892,2.946749926,2.764600039,3.010129929,3.080440044,3.030770063,3.070859909,2.85435009,,,,,,,
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,2.753819942,,,,,,,2.248709917,,,,,,,,,9.87994957,8.800919533,8.973259926,9.860630035,,,,,,,,,,
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,4.949369907,3.432719946,3.54527998,3.260610104,3.107130051,2.796979904,,2.558510065,2.413170099,2.778140068,2.588639975,2.668900013,2.872040033,2.379810095,2.662919998,,3.060230017,4.635769844,6.989630222,7.702280045,
El Salvador,SLV,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,0.904510021,,,,,,,,,,,,,,,,,,,,,,,2.547250032,2.562609911,2.838680029,,3.242840052,3.134670019,,3.177850008,3.492980003,3.60984993,4.458109856,4.659500122,4.048069954,3.898499966,3.712470055,3.801490068,3.824160099,3.909879923,3.825239897,3.725229979,3.592420101,,
San Marino,SMR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62883997,2.702960014,,,,,,3.370330095,3.592859983,,
Somalia,SOM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.209839821,4.441999912,4.483980179,4.327809811,4.238359928,4.164209843,,3.926980019,3.789020061,3.640269995,3.715090036,3.585390091,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,3.227859974,2.646709919,3.550699949,3.106624961,,3.108380079,3.415910006,3.435009956,,3.34442997,3.867880106,3.521014929,3.102479935,3.479490042,3.306080103,4.017199993,3.801500082,3.096090078,3.917405009,3.989439964,,
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962890029,,1.024500012,1.232460022,1.465559959,1.543900013,,,,
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,3.322654963,2.80913496,3.432719946,3.060899973,,3.109630108,3.52218008,3.56625998,,3.285300016,3.61195004,3.539799929,3.217275023,3.448845029,3.327510118,4.035249949,4.148090005,3.257695079,4.031330109,4.303765059,,
Small states,SST,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,5.766600132,5.712785006,5.650720119,,,5.045985103,4.691925049,4.216645002,,,,,3.558549881,,,,4.592965007,4.983469963,5.031424999,4.908049822,4.843500137,4.877349854,5.549915075,,,6.191319942,6.198480129,5.473380089,4.491080046,3.418200016,3.844815016,5.142015219,,,5.141875029,,,
Sao Tome and Principe,STP,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.720580101,3.246929884,3.234709978,4.856450081,4.271180153,6.286829948,5.554490089,10.67790031,9.651470184,,6.339509964,5.939690113,3.74883008,3.864500046,5.173069954,5.084159851,5.149069786,,
Suriname,SUR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,5.356949806,4.44960022,3.712500095,4.297579765,4.124400139,4.122320175,,4.107299805,3.864680052,3.93569994,4.245399952,4.209569931,4.101570129,3.759959936,3.707700014,3.523210049,3.521650076,4.006410122,4.084710121,3.929640055,3.8677001,4.076489925,4.221360207,4.599540234,3.911710024,3.939130068,,,
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,4.438580036,5.145120144,5.402060032,5.121660233,4.905590057,,,,,,5.756830215,5.672860146,5.70333004,5.64425993,5.6040802,5.590660095,5.11661005,5.109519958,5.554969788,5.545460224,5.541259766,5.620230198,5.405729771,5.291699886,4.909530163,4.801780224,4.783239841,,,
Sweden,SWE,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,6.37237978,6.53704977,6.781199932,,,,,,,,,5.212190151,5.443809986,5.258500099,5.50703001,,6.148139954,6.838620186,,7.06125021,6.848730087,6.740149975,6.617640018,6.924349785,6.791429996,6.663109779,6.506400108,6.364290237,6.171589851,6.344550133,6.749710083,6.522689819,6.366919994,7.536970139,7.611209869,7.573729992,7.443900108,7.618619919,7.568830013,,,
Eswatini,SWZ,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,3.714349985,3.944299936,5.796520233,6.364280224,5.297200203,6.58382988,6.753640175,,,,,5.802199841,5.511559963,5.661290169,5.484570026,,,,5.140289783,5.653140068,4.938159943,,,5.090950012,5.508480072,4.838240147,4.440869808,5.816770077,5.401609898,6.484620094,6.554759979,,6.618120193,6.471350193,6.118370056,6.864329815,,,7.070320129,,,,,,
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,4.1884799,4.345019817,4.745960236,,,,,,,,12.02892971,10.23305035,9.713600159,,8.291890144,8.229519844,,,,,9.021710396,7.703690052,7.779220104,,5.992070198,5.261000156,,,5.193329811,5.374929905,,,4.770120144,,,,,3.606440067,2.613929987,3.608129978,4.083680153,,4.421020031,,,,
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,3.934509993,5.831459999,5.714419842,5.514259815,4.966169834,4.575530052,5.383930206,5.897620201,,6.133890152,6.070049763,5.62293005,4.561840057,3.615859985,4.03414011,,,,,,,3.69904995,,,,,4.360489845,5.04693985,6.480840206,5.371479988,,5.346000195,4.871970177,4.59525013,5.130139828,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,,,,4.718830109,4.843009949,5.069139957,4.728779793,,2.540999889,,,,,,,,,,3.157449961,,,2.914350033,,
Chad,TCD,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,,,2.27335,1.64902997,3.227859974,2.646709919,2.42614007,,,1.592949986,1.694769979,,,,2.311739922,1.981940031,2.2579,2.206150055,2.850709915,,,,2.454819918,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of GDP)",EDSPENDPCGDP,,,,,,,,,,,,,,,,,,,,,,2.442089975,2.896309972,3.733065009,,,4.208930016,2.69233501,2.89222002,,2.748470068,,,3.078419924,3.508500099,3.861939907,4.076770067,4.60902977,4.865959883,4.532395124,4.001429915,,,,3.165154934,,
